,num_passengers,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,sales_channel_Mobile,trip_type_OneWay,trip_type_RoundTrip
404,2,113,47,17,6,6,51,1,1,1,8.83,0,0,0,1
405,1,96,20,3,2,6,61,1,1,1,8.83,0,1,0,1
406,1,66,203,7,3,6,51,0,0,0,8.83,1,0,0,1
407,1,49,40,17,5,6,51,0,0,0,8.83,0,0,0,1
408,1,3,49,11,2,6,61,1,1,1,8.83,0,0,0,1
409,2,254,30,8,5,6,61,1,0,0,8.83,0,0,0,1
410,1,192,61,3,1,6,61,0,1,1,8.83,0,0,0,1
411,1,186,19,15,7,6,51,0,0,0,8.83,1,0,0,1
412,2,296,37,6,6,6,61,1,0,1,8.83,0,0,0,1
413,2,74,31,7,3,6,51,1,1,0,8.83,0,0,0,1
414,1,283,56,9,1,6,61,1,0,0,8.83,0,0,0,1
415,1,29,48,12,5,6,51,1,0,0,8.83,0,0,0,1
416,1,8,188,6,7,6,61,1,1,0,8.83,0,0,0,1
417,1,55,20,7,6,6,51,1,1,1,8.83,0,1,0,1
418,1,231,89,11,7,6,51,0,0,1,8.83,0,0,0,1
419,2,250,30,12,3,6,80,1,1,1,8.83,1,0,0,1
420,2,132,19,8,1,6,61,1,0,0,8.83,0,0,0,1
421,1,123,78,15,5,6,28,1,0,0,8.83,0,0,0,1
422,2,54,209,12,3,6,51,1,0,0,8.83,0,0,0,1
423,2,156,22,8,3,6,51,1,0,0,8.83,0,0,0,1
424,1,26,126,7,2,6,43,1,0,0,8.83,0,0,0,1
425,1,285,20,14,3,6,51,1,1,0,8.83,1,0,0,1
426,5,343,43,4,4,6,61,1,0,0,8.83,0,0,0,1
427,1,218,27,6,1,6,51,0,0,1,8.83,0,0,0,1
428,2,347,21,4,1,6,61,1,0,0,8.83,0,0,0,1
429,1,363,31,16,7,6,51,1,0,1,8.83,0,0,0,1
430,4,346,35,9,3,6,61,1,1,0,8.83,0,0,0,1
431,1,61,41,16,7,6,51,1,0,0,8.83,0,0,0,1
432,1,87,23,8,2,6,61,0,1,1,8.83,0,0,0,1
433,1,352,20,1,7,6,51,1,1,1,8.83,0,0,0,1
434,1,77,35,7,1,6,51,0,0,1,8.83,0,0,0,1
435,2,255,33,10,6,6,51,1,0,0,8.83,0,0,0,1
436,2,139,21,17,3,6,27,0,0,0,8.83,1,0,0,1
437,1,280,80,8,1,6,51,1,0,0,8.83,0,0,0,1
438,2,123,29,21,4,6,61,0,0,0,8.83,0,0,0,1
439,1,11,30,5,1,6,51,0,0,0,8.83,0,0,0,1
440,6,23,17,12,2,6,61,1,0,0,8.83,0,0,0,1
441,1,269,20,6,2,6,51,1,0,0,8.83,0,0,0,1
442,1,14,200,19,5,6,61,1,0,0,8.83,0,0,0,1
443,1,267,91,7,2,6,61,1,0,0,8.83,0,0,0,1
444,1,213,28,20,2,6,28,1,0,0,8.83,0,0,0,1
445,1,237,21,5,3,6,100,0,0,0,8.83,1,0,0,1
446,1,191,17,14,3,6,19,0,0,0,8.83,0,0,0,1
447,1,10,61,9,5,6,51,1,0,1,8.83,0,0,0,1
448,1,244,30,3,3,6,51,1,0,1,8.83,1,0,0,1
449,2,224,18,15,7,6,28,0,0,0,8.83,0,0,0,1
450,3,109,20,4,2,6,80,1,0,1,8.83,0,0,0,1
451,2,265,37,10,4,6,61,1,0,0,8.83,0,0,0,1
452,2,75,21,9,6,6,51,0,0,0,8.83,1,0,0,1
453,1,119,21,22,7,6,51,0,1,0,8.83,0,0,0,1
454,1,50,17,10,3,6,51,1,1,1,8.83,1,0,0,1
455,1,130,28,22,2,6,61,1,1,1,8.83,0,0,0,1
456,1,30,85,15,5,6,51,1,0,0,8.83,1,0,0,1
457,1,153,20,13,3,6,71,0,0,0,8.83,0,0,0,1
458,2,74,22,13,3,6,51,1,1,1,8.83,0,0,0,1
459,1,27,62,13,2,6,51,1,0,1,8.83,0,0,0,1
460,1,121,19,10,2,6,51,1,0,0,8.83,1,1,0,1
461,1,18,27,5,3,6,61,1,1,1,8.83,0,0,0,1
462,1,293,44,2,3,6,51,0,0,0,8.83,0,0,0,1
463,1,207,78,15,5,6,51,1,1,1,8.83,0,0,0,1
464,1,280,35,2,7,6,51,1,1,1,8.83,1,1,0,1
465,2,82,18,11,2,6,61,0,0,1,8.83,0,0,0,1
466,1,86,29,3,5,6,51,0,0,0,8.83,0,0,0,1
467,1,252,25,9,2,6,51,0,0,0,8.83,1,0,0,1
468,1,40,17,20,5,6,100,1,0,1,8.83,0,0,0,1
469,5,81,17,14,4,6,51,1,1,1,8.83,0,0,0,1
470,1,11,30,6,2,6,61,1,0,0,8.83,0,0,0,1
471,1,254,60,20,2,6,100,0,0,0,8.83,0,0,0,1
472,1,60,18,9,1,6,51,1,0,1,8.83,1,0,0,1
473,2,8,25,6,6,6,51,1,0,0,8.83,0,0,0,1
474,1,7,68,5,1,6,51,1,0,1,8.83,0,0,0,1
475,3,92,34,11,1,6,61,1,0,0,8.83,0,0,0,1
476,1,77,31,1,3,6,61,1,0,0,8.83,0,0,0,1
477,2,358,27,7,6,6,61,1,0,1,8.83,0,0,0,1
478,1,42,17,11,6,6,61,0,0,1,8.83,0,0,0,1
479,5,301,34,10,7,6,61,1,0,0,8.83,0,0,0,1
480,1,269,20,6,7,6,51,0,0,0,8.83,0,1,0,1
481,1,161,56,10,5,6,61,1,0,1,8.83,0,0,0,1
482,2,182,31,6,1,6,61,1,0,1,8.83,0,0,0,1
483,1,27,20,8,6,6,51,1,1,0,8.83,0,0,0,1
484,4,292,22,5,3,6,51,1,0,1,8.83,0,1,0,1
485,2,35,255,1,3,6,61,1,0,0,8.83,1,0,0,1
486,2,95,26,7,5,6,61,1,0,1,8.83,0,0,0,1
487,1,34,28,8,6,6,51,1,0,0,8.83,0,0,0,1
488,2,229,23,23,3,6,85,0,0,0,8.83,0,0,0,1
489,2,73,17,15,7,6,51,1,0,0,8.83,1,0,0,1
490,1,159,20,15,7,6,51,1,0,0,8.83,0,0,0,1
491,1,83,56,4,2,6,61,1,0,1,8.83,0,0,0,1
492,2,363,18,0,7,6,51,1,0,0,8.83,0,0,0,1
493,1,56,21,13,1,6,61,0,0,0,8.83,0,0,0,1
494,1,41,41,15,1,6,51,1,1,0,8.83,0,0,0,1
495,2,40,63,9,1,6,61,1,0,1,8.83,0,0,0,1
496,1,5,28,9,1,6,61,1,0,1,8.83,1,0,0,1
497,2,79,37,11,7,6,51,1,0,1,8.83,0,1,0,1
498,1,94,64,9,7,6,51,1,1,0,8.83,0,1,0,1
499,1,282,26,1,7,6,61,1,0,1,8.83,0,0,0,1
500,2,9,41,11,1,6,51,1,0,0,8.83,1,0,0,1
501,1,28,17,23,5,6,100,1,0,0,8.83,0,0,0,1
502,1,61,83,2,3,6,51,1,1,1,8.83,1,0,0,1
503,1,82,21,0,2,6,61,0,0,0,8.83,0,0,0,1
504,3,122,19,13,1,6,51,1,1,0,8.83,0,0,0,1
505,2,203,28,11,5,6,61,1,0,1,8.83,0,0,0,1
506,2,321,80,2,4,6,61,1,0,0,8.83,0,0,0,1
507,3,259,21,9,6,6,61,1,0,1,8.83,0,0,0,1
508,7,321,17,1,2,6,51,1,0,1,8.83,0,0,0,1
509,1,83,92,6,7,6,61,1,0,0,8.83,0,0,0,1
510,2,46,46,10,1,6,61,1,0,1,8.83,0,0,0,1
511,1,107,18,1,4,6,101,0,0,0,8.83,0,0,0,1
512,2,186,20,17,6,6,51,1,1,1,8.83,1,0,0,1
513,3,109,20,4,2,6,80,1,0,1,8.83,0,0,0,1
514,1,298,118,17,7,6,100,0,0,0,8.83,0,0,0,1
515,2,133,19,17,3,6,51,1,0,1,8.83,0,0,0,1
516,1,16,30,6,6,6,51,1,0,1,8.83,0,0,0,1
517,1,58,21,4,6,6,51,1,0,0,8.83,0,0,0,1
518,1,286,21,6,6,6,51,1,0,0,8.83,0,0,0,1
519,2,349,17,17,7,6,51,1,0,1,8.83,0,0,0,1
520,1,97,23,6,7,6,51,1,0,1,8.83,1,0,0,1
521,4,393,17,23,1,6,61,1,0,1,8.83,0,0,0,1
522,1,17,79,7,4,6,51,1,0,1,8.83,1,0,0,1
523,1,58,21,9,2,6,61,1,0,0,8.83,1,0,0,1
524,1,225,107,5,1,6,61,1,1,0,8.83,0,1,0,1
525,1,125,181,13,1,6,51,1,1,0,8.83,1,0,0,1
526,1,7,20,5,1,6,51,1,0,0,8.83,1,0,0,1
527,3,222,17,2,3,6,51,1,1,0,8.83,0,0,0,1
528,2,17,90,7,3,6,61,1,0,1,8.83,0,0,0,1
529,1,337,26,1,1,6,27,0,0,1,8.83,0,0,0,1
530,2,408,22,13,3,6,103,0,0,0,8.83,0,0,0,1
531,1,35,21,7,1,6,61,1,0,1,8.83,0,0,0,1
532,2,162,18,8,5,6,51,1,1,1,8.83,0,0,0,1
533,2,52,28,14,3,6,51,1,1,1,8.83,0,1,0,1
534,2,329,25,15,6,6,101,1,1,1,8.83,1,0,0,1
535,2,64,20,17,5,6,61,1,0,0,8.83,0,0,0,1
536,1,32,18,10,4,6,61,1,0,0,8.83,1,0,0,1
537,1,46,23,9,5,6,51,1,0,0,8.83,0,0,0,1
538,2,89,21,14,3,6,51,1,0,1,8.83,0,0,0,1
539,1,125,181,13,1,6,51,1,1,0,8.83,1,0,0,1
540,3,71,18,8,2,6,61,1,0,1,8.83,1,0,0,1
541,1,174,29,6,5,6,61,1,0,1,8.83,0,1,0,1
542,2,66,18,4,2,6,51,0,0,1,8.83,1,0,0,1
543,1,94,92,8,7,6,51,1,0,0,8.83,0,1,0,1
544,2,42,21,9,7,6,48,0,0,0,8.83,0,0,0,1
545,5,145,47,11,3,6,51,1,0,1,8.83,0,0,0,1
546,1,27,1,7,2,6,61,1,0,0,8.83,0,0,1,0
547,9,164,17,7,5,6,51,1,0,0,8.83,0,0,0,1
548,2,235,25,0,7,6,61,1,0,0,8.83,0,0,0,1
549,1,34,76,1,6,6,61,1,0,0,8.83,0,1,0,1
550,2,74,19,9,6,6,51,0,0,0,8.83,0,1,0,1
551,4,74,27,9,3,6,51,1,0,1,8.83,0,1,0,1
552,1,3,92,6,1,6,61,1,0,0,8.83,0,0,0,1
553,2,203,22,2,5,6,61,1,0,1,8.83,0,0,0,1
554,1,194,43,9,2,6,61,0,0,0,8.83,0,1,0,1
555,1,155,24,23,1,6,35,0,0,1,8.83,0,1,0,1
556,1,249,94,2,5,6,61,0,0,0,8.83,0,0,0,1
557,1,54,29,8,7,6,61,1,0,1,8.83,0,1,0,1
558,1,414,305,5,2,6,51,0,1,0,8.83,0,0,0,1
559,1,377,19,3,5,6,34,0,0,0,8.83,0,0,0,1
560,1,402,31,9,1,6,61,0,0,1,8.83,0,0,0,1
561,1,131,88,17,2,6,51,1,1,0,8.83,0,0,0,1
562,1,43,30,10,2,6,61,1,0,1,8.83,0,0,0,1
563,2,98,20,16,3,6,51,1,0,0,8.83,0,0,0,1
564,2,411,23,6,2,6,51,1,1,1,8.83,0,0,0,1
565,2,291,17,3,6,6,51,0,0,0,8.83,0,0,0,1
566,2,318,47,4,1,6,61,0,0,0,8.83,0,0,0,1
567,1,136,30,17,2,6,51,1,0,0,8.83,0,0,0,1
568,1,152,17,2,3,6,51,1,0,1,8.83,0,0,0,1
569,2,287,20,13,3,6,51,1,0,0,8.83,0,0,0,1
570,1,279,18,7,7,6,51,1,1,0,8.83,0,0,0,1
571,1,63,278,14,3,6,51,0,0,0,8.83,0,0,0,1
572,1,68,26,14,2,6,51,1,0,1,8.83,1,0,0,1
573,2,277,21,3,2,6,61,1,1,0,8.83,0,0,0,1
574,2,331,17,13,3,6,51,1,0,1,8.83,0,0,0,1
575,1,12,1,19,3,6,61,1,0,0,8.83,0,0,1,0
576,2,246,149,11,3,6,100,0,0,0,8.83,0,0,0,1
577,1,359,20,7,2,6,51,0,0,1,8.83,0,0,0,1
578,1,318,23,2,7,6,51,0,0,0,8.83,0,0,0,1
579,1,26,39,6,5,6,51,1,0,1,8.83,0,0,0,1
580,2,95,86,13,1,6,51,1,1,1,8.83,0,0,0,1
581,3,57,30,15,1,6,51,1,0,1,8.83,0,0,0,1
582,1,70,22,5,7,6,61,1,0,1,8.83,0,0,0,1
583,2,156,63,15,5,6,73,0,0,0,8.83,0,0,0,1
584,2,67,25,10,5,6,21,1,0,0,8.83,0,0,0,1
585,2,146,22,22,5,6,61,0,1,0,8.83,0,0,0,1
586,1,336,17,20,6,6,85,0,0,0,8.83,0,1,0,1
587,1,26,31,14,7,6,51,1,0,1,8.83,0,0,0,1
588,1,162,22,10,4,6,61,1,0,0,8.83,0,0,0,1
589,2,207,27,4,2,6,61,1,0,1,8.83,0,0,0,1
590,6,219,17,17,4,6,51,1,1,1,8.83,1,0,0,1
591,2,9,20,2,7,6,59,1,0,1,8.83,0,0,0,1
592,1,82,17,9,7,6,51,0,0,1,8.83,0,0,0,1
593,1,60,20,5,3,6,61,1,0,0,8.83,0,0,0,1
594,1,66,22,17,4,6,80,1,0,0,8.83,0,0,0,1
595,1,258,23,0,6,6,61,1,0,0,8.83,0,0,0,1
596,3,168,21,1,2,6,51,1,0,0,8.83,1,0,0,1
597,2,403,31,1,5,6,61,0,0,1,8.83,0,0,0,1
598,3,320,29,0,3,6,51,1,0,1,8.83,1,0,0,1
599,1,212,78,5,5,6,61,1,0,1,8.83,0,0,0,1
600,1,75,44,2,3,6,61,1,0,1,8.83,0,0,0,1
601,1,107,49,9,2,6,61,1,0,0,8.83,0,0,0,1
602,4,70,89,7,6,6,51,1,0,0,8.83,0,0,0,1
603,1,20,17,1,2,6,71,1,1,0,8.83,0,1,0,1
604,1,292,20,6,7,6,61,1,0,0,8.83,1,0,0,1
605,1,194,37,8,2,6,51,1,1,1,8.83,1,0,0,1
606,1,40,35,7,2,6,51,1,0,1,8.83,1,0,0,1
607,3,46,88,7,3,6,51,0,0,0,8.83,0,0,0,1
608,1,146,21,6,7,6,51,1,0,0,8.83,0,0,0,1
609,1,24,18,12,7,6,51,0,0,0,8.83,0,0,0,1
610,2,204,20,13,5,6,51,0,0,0,8.83,0,0,0,1
611,1,82,23,11,3,6,61,0,0,1,8.83,0,0,0,1
612,1,20,72,14,6,6,51,1,0,1,8.83,0,0,0,1
613,1,40,77,4,3,6,61,0,0,0,8.83,0,0,0,1
614,4,5,31,8,3,6,51,1,0,0,8.83,0,0,0,1
615,1,98,29,9,4,6,61,0,0,0,8.83,0,0,0,1
616,1,14,18,11,3,6,61,1,0,0,8.83,0,0,0,1
617,1,229,177,17,4,6,61,0,0,0,8.83,0,0,0,1
618,1,36,165,12,1,6,61,0,0,0,8.83,0,0,0,1
619,2,164,37,19,5,6,40,1,0,1,8.83,0,1,0,1
620,2,27,45,7,1,6,51,1,0,0,8.83,0,0,0,1
621,1,21,32,9,4,6,51,1,0,1,8.83,0,0,0,1
622,1,73,39,11,6,6,61,1,1,0,8.83,0,0,0,1
623,2,177,89,11,7,6,51,1,0,1,8.83,0,0,0,1
624,1,29,1,2,7,6,61,1,0,0,8.83,0,0,1,0
625,4,295,18,9,1,6,51,0,0,1,8.83,0,0,0,1
626,1,28,37,21,2,6,61,1,1,1,8.83,0,0,0,1
627,3,192,22,9,1,6,61,0,0,0,8.83,0,0,0,1
628,2,144,41,4,7,6,61,1,0,1,8.83,0,1,0,1
629,1,22,20,7,4,6,51,1,1,1,8.83,0,0,0,1
630,2,93,19,12,3,6,51,0,0,1,8.83,0,0,0,1
631,1,25,28,8,1,6,51,1,1,1,8.83,1,0,0,1
632,1,70,183,2,3,6,51,1,0,0,8.83,1,0,0,1
633,1,89,28,0,5,6,61,1,0,1,8.83,0,0,0,1
634,1,33,17,4,1,6,51,0,0,0,8.83,0,0,0,1
635,1,116,25,6,1,6,51,0,0,0,8.83,0,1,0,1
636,1,348,36,4,3,6,61,0,0,0,8.83,0,0,0,1
637,1,243,162,10,1,6,51,1,0,1,8.83,0,0,0,1
638,1,204,21,9,4,6,36,0,0,0,8.83,0,0,0,1
639,1,225,28,8,1,6,51,0,0,0,8.83,0,0,0,1
640,6,39,21,8,2,6,51,1,0,0,8.83,1,0,0,1
641,3,145,34,4,5,6,61,1,0,1,8.83,0,0,0,1
642,2,151,28,14,4,6,59,0,0,0,8.83,0,0,0,1
643,1,38,71,9,4,6,61,1,0,0,8.83,0,1,0,1
644,1,36,29,16,6,6,101,0,0,0,8.83,0,0,0,1
645,1,68,19,4,2,6,100,1,0,0,8.83,0,0,0,1
646,1,215,91,9,7,6,61,1,0,1,8.83,0,0,0,1
647,1,45,36,6,5,6,80,0,0,0,8.83,0,0,0,1
648,3,206,28,15,1,6,51,1,1,0,8.83,0,0,0,1
649,1,27,28,9,4,6,51,1,1,1,8.83,1,0,0,1
650,1,37,25,1,2,6,61,1,0,0,8.83,0,0,0,1
651,6,277,22,4,4,6,51,1,0,0,8.83,0,0,0,1
652,1,144,30,7,6,6,61,1,0,0,8.83,0,0,0,1
653,1,79,32,7,5,6,51,1,0,0,8.83,0,0,0,1
654,1,79,90,4,3,6,51,1,0,1,8.83,1,0,0,1
655,2,86,18,8,4,6,51,1,1,1,8.83,1,0,0,1
656,3,163,21,3,6,6,61,0,0,0,8.83,0,0,0,1
657,2,9,26,8,5,6,93,1,0,0,8.83,0,1,0,1
658,1,97,80,2,6,6,61,1,0,1,8.83,0,0,0,1
659,2,28,22,16,3,6,51,1,0,0,8.83,0,0,0,1
660,3,17,109,15,2,6,51,1,1,1,8.83,0,0,0,1
661,2,102,37,9,3,6,20,1,0,1,8.83,0,0,0,1
662,2,121,27,5,3,6,61,1,1,1,8.83,0,0,0,1
663,2,316,35,7,6,6,51,0,0,0,8.83,0,0,0,1
664,1,2,21,15,5,6,61,0,0,0,8.83,0,1,0,1
665,1,23,78,8,7,6,51,1,0,1,8.83,0,1,0,1
666,2,188,27,15,3,6,51,1,0,1,8.83,1,0,0,1
667,2,199,35,14,7,6,51,0,0,0,8.83,0,0,0,1
668,1,75,30,6,3,6,51,1,1,0,8.83,1,0,0,1
669,1,242,22,0,7,6,61,1,0,0,8.83,0,0,0,1
670,1,97,54,10,6,6,61,0,0,1,8.83,0,0,0,1
671,1,11,22,0,2,6,61,1,0,0,8.83,0,0,0,1
672,3,363,17,16,7,6,51,1,0,0,8.83,0,0,0,1
673,1,266,79,7,7,6,61,1,1,0,8.83,0,0,0,1
674,1,237,49,9,7,6,61,1,1,1,8.83,1,0,0,1
675,1,116,22,10,2,6,61,1,0,1,8.83,0,0,0,1
676,2,49,52,9,7,6,48,1,0,0,8.83,0,0,0,1
677,1,377,35,10,7,6,51,1,0,0,8.83,1,1,0,1
678,1,1,39,6,5,6,61,1,0,1,8.83,0,0,0,1
679,1,337,41,6,6,6,61,0,1,1,8.83,0,0,0,1
680,1,63,19,8,1,6,51,1,0,0,8.83,1,0,0,1
681,2,292,89,9,1,6,61,1,0,1,8.83,0,0,0,1
682,3,233,29,8,3,6,51,1,1,0,8.83,0,0,0,1
683,1,60,17,17,2,6,51,0,0,0,8.83,1,0,0,1
684,1,105,21,8,2,6,51,1,0,1,8.83,0,0,0,1
685,1,16,18,6,6,6,51,0,0,0,8.83,0,0,0,1
686,2,114,18,0,3,6,51,1,1,1,8.83,1,0,0,1
687,2,282,18,3,3,6,51,1,1,1,8.83,1,0,0,1
688,1,2,27,14,5,6,78,1,1,0,8.83,0,0,0,1
689,1,153,24,7,6,6,61,0,0,1,8.83,0,0,0,1
690,1,73,87,0,6,6,51,1,0,0,8.83,0,0,0,1
691,1,317,30,14,3,6,61,1,0,1,8.83,0,0,0,1
692,1,83,140,10,7,6,51,0,0,0,8.83,0,0,0,1
693,1,76,85,0,7,6,61,0,0,0,8.83,1,0,0,1
694,2,345,20,20,5,6,61,0,0,0,8.83,0,0,0,1
695,2,218,38,9,3,6,36,1,0,1,8.83,0,0,0,1
696,1,138,31,14,3,6,80,0,0,0,8.83,0,0,0,1
697,1,32,42,17,4,6,51,1,0,0,8.83,0,0,0,1
698,2,380,19,13,1,6,51,1,1,1,8.83,0,0,0,1
699,1,108,17,4,7,6,61,0,0,0,8.83,0,0,0,1
700,5,112,31,2,4,6,61,1,0,0,8.83,0,0,0,1
701,3,163,28,21,4,6,61,1,1,1,8.83,0,0,0,1
702,1,290,42,1,6,6,61,1,0,0,8.83,0,0,0,1
703,1,263,58,4,7,6,51,0,1,0,8.83,0,0,0,1
704,1,22,17,15,7,6,51,1,0,0,8.83,0,1,0,1
705,2,386,25,3,1,6,51,1,1,1,8.83,1,0,0,1
706,1,330,21,8,7,6,61,1,0,1,8.83,0,0,0,1
707,4,31,29,5,1,6,100,1,1,1,8.83,0,0,0,1
708,1,352,22,5,7,6,51,1,1,1,8.83,1,0,0,1
709,1,34,42,9,1,6,61,1,0,0,8.83,0,0,0,1
710,3,52,21,15,4,6,51,1,1,1,8.83,0,0,0,1
711,2,394,18,19,6,6,51,1,0,0,8.83,0,0,0,1
712,1,98,107,4,2,6,93,1,0,0,8.83,0,1,0,1
713,1,113,18,8,2,6,61,1,0,1,8.83,0,0,0,1
714,1,8,17,1,3,6,51,1,1,1,8.83,1,0,0,1
715,2,40,86,1,2,6,61,0,0,0,8.83,0,0,0,1
716,1,105,17,15,3,6,51,1,0,1,8.83,1,0,0,1
717,1,32,25,13,1,6,51,0,0,0,8.83,0,0,0,1
718,1,30,44,9,6,6,51,1,1,0,8.83,1,1,0,1
719,1,90,24,8,4,6,61,1,1,1,8.83,0,0,0,1
720,2,44,64,7,6,6,61,1,0,0,8.83,0,0,0,1
721,4,292,22,4,6,6,51,1,0,1,8.83,0,0,0,1
722,2,71,32,6,1,6,51,1,0,0,8.83,0,0,0,1
723,4,153,25,5,4,6,61,1,0,1,8.83,0,0,0,1
724,2,170,23,4,6,6,51,1,1,1,8.83,0,0,0,1
725,2,118,17,4,5,6,51,0,0,0,8.83,1,1,0,1
726,2,183,24,17,6,6,51,1,0,0,8.83,0,1,0,1
727,1,74,42,10,3,6,61,1,0,0,8.83,0,0,0,1
728,2,65,88,1,1,6,61,1,0,1,8.83,0,0,0,1
729,2,8,28,7,7,6,61,0,0,0,8.83,0,0,0,1
730,2,55,78,7,4,6,51,1,0,1,8.83,0,0,0,1
731,1,98,20,5,3,6,61,1,0,0,8.83,0,0,0,1
732,1,233,29,8,7,6,61,1,1,1,8.83,0,0,0,1
733,2,57,62,4,7,6,51,0,0,0,8.83,0,0,0,1
734,2,380,19,9,1,6,43,1,1,0,8.83,0,0,0,1
735,2,209,27,2,5,6,61,1,1,0,8.83,0,1,0,1
736,2,276,20,15,4,6,51,0,0,0,8.83,0,0,0,1
737,1,175,22,1,6,6,61,1,0,1,8.83,0,0,0,1
738,2,63,66,5,3,6,61,1,0,1,8.83,0,0,0,1
739,3,68,18,13,4,6,61,1,0,0,8.83,0,0,0,1
740,1,86,20,12,4,6,80,1,0,1,8.83,0,0,0,1
741,4,106,20,8,4,6,51,1,1,1,8.83,1,0,0,1
742,2,235,19,9,1,6,51,0,0,0,8.83,1,0,0,1
743,1,226,33,5,2,6,51,1,0,0,8.83,1,1,0,1
744,1,232,20,12,4,6,51,0,0,0,8.83,0,0,0,1
745,1,280,80,8,1,6,51,1,0,0,8.83,0,0,0,1
746,2,186,21,10,1,6,51,1,0,1,8.83,1,0,0,1
747,1,66,34,8,6,6,61,1,0,1,8.83,0,0,0,1
748,2,50,19,5,7,6,61,0,0,1,8.83,0,0,0,1
749,2,389,17,6,5,6,51,0,0,0,8.83,1,0,0,1
750,1,302,56,10,2,6,51,1,0,1,8.83,0,0,0,1
751,1,8,30,0,4,6,61,0,0,0,8.83,0,0,0,1
752,1,108,24,9,2,6,61,0,0,0,8.83,0,0,0,1
753,2,142,29,9,3,6,61,1,1,1,8.83,0,0,0,1
754,1,116,27,7,7,6,51,1,0,0,8.83,1,0,0,1
755,3,170,23,10,7,6,61,1,0,0,8.83,0,0,0,1
756,1,178,24,3,1,6,61,1,1,1,8.83,0,0,0,1
757,4,316,17,2,4,6,51,1,0,0,8.83,1,0,0,1
758,2,171,28,17,1,6,86,1,0,0,8.83,0,0,0,1
759,2,372,24,5,7,6,51,1,0,1,8.83,0,0,0,1
760,1,45,63,8,5,6,61,1,0,1,8.83,0,1,0,1
761,2,215,19,15,7,6,51,1,0,1,8.83,0,0,0,1
762,1,131,184,5,3,6,51,0,0,1,8.83,0,0,0,1
763,2,23,29,2,4,6,61,1,1,1,8.83,0,0,0,1
764,5,393,17,1,7,6,51,1,0,1,8.83,1,0,0,1
765,1,16,30,6,6,6,51,1,0,1,8.83,0,0,0,1
766,1,107,23,12,7,6,4,1,0,1,8.83,1,0,0,1
767,1,19,76,4,1,6,61,1,1,1,8.83,0,0,0,1
768,1,133,44,9,3,6,61,0,0,0,8.83,0,1,0,1
769,1,119,21,6,3,6,51,1,0,1,8.83,0,0,0,1
770,1,228,31,11,7,6,61,1,1,1,8.83,0,0,0,1
771,1,330,18,2,4,6,51,1,0,1,8.83,1,0,0,1
772,1,18,50,10,6,6,51,1,0,1,8.83,0,0,0,1
773,1,48,22,19,2,6,100,1,0,0,8.83,0,0,0,1
774,1,122,18,16,2,6,51,1,0,1,8.83,1,0,0,1
775,1,20,77,8,5,6,61,1,1,1,8.83,0,0,0,1
776,5,40,36,23,1,6,61,1,1,1,8.83,0,0,0,1
777,2,124,19,5,5,6,61,1,0,1,8.83,0,0,0,1
778,4,98,17,4,3,6,51,1,1,1,8.83,1,0,0,1
779,2,160,22,18,4,6,61,1,0,1,8.83,0,0,0,1
780,2,126,21,12,3,6,61,1,0,0,8.83,0,0,0,1
781,1,208,22,3,4,6,61,1,0,1,8.83,0,0,0,1
782,2,55,152,11,3,6,61,0,0,0,8.83,0,0,0,1
783,2,40,53,3,3,6,51,1,1,1,8.83,0,0,0,1
784,1,76,17,15,4,6,51,1,0,1,8.83,1,0,0,1
785,1,5,291,13,5,6,51,1,0,1,8.83,0,0,0,1
786,1,11,60,19,3,6,100,1,1,1,8.83,0,0,0,1
787,3,205,30,3,7,6,51,1,1,1,8.83,0,0,0,1
788,1,126,82,11,2,6,61,1,0,0,8.83,0,0,0,1
789,1,119,24,2,5,6,51,0,0,0,8.83,0,0,0,1
790,2,255,17,5,5,6,51,0,0,0,8.83,0,0,0,1
791,1,143,63,8,4,6,61,1,0,0,8.83,0,0,0,1
792,2,18,329,4,7,6,51,0,0,0,8.83,0,1,0,1
793,2,262,25,4,3,6,61,1,0,1,8.83,0,0,0,1
794,2,291,23,6,7,6,61,1,0,0,8.83,0,0,0,1
795,1,168,28,6,6,6,61,0,0,0,8.83,0,0,0,1
796,1,368,17,6,7,6,51,0,1,1,8.83,1,0,0,1
797,1,153,30,8,7,6,61,0,0,1,8.83,0,0,0,1
798,2,38,26,14,1,6,51,1,1,0,8.83,1,0,0,1
799,1,47,17,3,6,6,51,1,0,0,8.83,1,0,0,1
800,2,100,20,22,1,6,61,1,0,1,8.83,0,0,0,1
801,1,83,110,23,5,6,61,1,0,1,8.83,0,0,0,1
802,1,242,23,5,6,6,51,0,0,0,8.83,0,0,0,1
803,2,169,19,1,4,6,51,1,1,0,8.83,0,0,0,1
804,1,236,21,7,5,6,51,1,0,1,8.83,0,0,0,1
805,1,62,30,7,4,6,51,1,0,1,8.83,0,0,0,1
806,2,346,17,3,7,6,51,0,0,0,8.83,0,0,0,1
807,1,210,38,12,1,6,28,1,1,1,8.83,0,0,0,1
808,1,14,33,11,1,6,61,1,1,1,8.83,0,0,0,1
809,4,258,38,23,2,6,61,1,0,1,8.83,0,0,0,1
810,1,48,21,11,2,6,61,1,0,1,8.83,0,1,0,1
811,2,196,23,0,4,6,61,0,0,0,8.83,0,0,0,1
